image_id,text,word_length,image_mean,img_width,img_height,occur
a01-026x-09-03,for,3,221.38208020050132,133,120,839
a01-026x-09-05,with,4,222.0933224271267,164,82,742
a01-030-00-02,is,2,220.93757881462798,52,61,978
a01-030-00-03,a,1,195.38525641025643,40,39,2260
a01-030-00-05,of,2,207.8695468914647,65,73,3190
a01-030-00-06,the,3,214.9156575612504,106,67,5825
a01-030-01-02,was,3,184.7835402970538,111,37,1135
a01-030-01-03,not,3,208.5964669738863,105,62,479
a01-030-01-05,the,3,209.0235396687009,74,62,5825
a01-030-01-09,But,3,205.31306381556962,123,73,173
a01-030-01-10,he,2,212.4075036075036,63,55,885
a01-030-01-11,told,4,202.275,126,60,100
a01-030-02-04,I,1,182.6453447050462,21,67,648
a01-030-02-05,have,4,208.3365030674847,163,60,422
a01-030-02-06,no,2,191.88574283810792,79,38,188
a01-030-02-08,of,2,199.38045634920638,56,72,3190
a01-030-03-00,He,2,209.01539408867,87,56,321
a01-030-03-01,said,4,204.5606060606061,132,57,259
a01-030-03-03,had,3,210.98358585858585,132,66,732
a01-030-03-04,an,2,191.3424430641822,69,35,401
a01-030-03-06,to,2,205.75297113752129,62,57,2647
a01-030-03-08,the,3,201.5860856269113,109,60,5825
a01-030-04-02,But,3,202.716819221968,115,76,173
a01-030-04-03,the,3,213.49770359583286,113,79,5825
a01-030-04-07,with,4,210.79269507470943,139,65,742
a01-030-04-08,the,3,207.87054507337527,106,54,5825
a01-030-06-00,said,4,202.4472355769231,128,65,259
a01-030-06-03,had,3,203.7563060245987,123,78,732
a01-030-06-04,no,2,198.834375,80,40,188
a01-030-06-06,to,2,201.56874003189802,55,57,2647
a01-030-06-09,in,2,224.43627450980392,66,68,1799
a01-030-06-10,the,3,210.52106060606064,100,66,5825
a01-030-06-12,by,2,214.33796296296296,81,88,487
a01-030-07-01,to,2,209.10715979137032,74,57,2647
a01-030-07-04,the,3,214.05359147025814,108,66,5825
a01-030u-00-02,is,2,210.43866047745357,52,58,978
a01-030u-00-03,a,1,178.85005224660398,58,33,2260
a01-030u-00-05,of,2,195.03908918406063,85,62,3190
a01-030u-00-06,the,3,203.87882965686282,128,51,5825
a01-030u-01-02,was,3,189.3220769789397,153,36,1135
a01-030u-01-03,not,3,198.74947334305625,121,51,479
a01-030u-01-04,at,2,188.17418439716312,75,47,560
a01-030u-01-05,the,3,206.3997684180055,141,49,5825
a01-030u-02-02,But,3,210.1913702239789,184,66,173
a01-030u-02-03,he,2,199.8594539939333,86,46,885
a01-030u-02-04,told,4,194.3080040526849,147,47,100
a01-030u-02-09,I,1,204.3812646370024,35,61,648
a01-030u-03-00,have,4,206.25091575091568,210,52,422
a01-030u-03-01,no,2,187.9359855334539,79,35,188
a01-030u-03-03,of,2,200.53948896631823,82,63,3190
a01-030u-04-00,He,2,196.77960030165912,104,51,321
a01-030u-04-01,said,4,206.27845646693814,191,54,259
a01-030u-04-03,had,3,193.46050814692074,142,51,732
a01-030u-04-04,an,2,186.4039759939985,86,31,401
a01-030u-04-06,to,2,201.55877616747185,92,54,2647
a01-030u-05-00,the,3,212.2579078052467,157,59,5825
a01-030u-05-04,But,3,207.51385788690484,168,64,173
a01-030u-05-05,the,3,201.99478856462173,146,46,5825
a01-030u-06-02,with,4,219.3411437993578,167,69,742
a01-030u-06-03,the,3,204.6188942565754,162,46,5825
a01-030u-08-02,said,4,214.45629907818366,202,58,259
a01-030u-08-05,had,3,194.20298879202988,146,44,732
a01-030u-08-06,no,2,177.5455855855856,75,37,188
a01-030u-08-08,to,2,186.83288967761013,69,49,2647
a01-030u-09-02,in,2,226.2675339366516,78,68,1799
a01-030u-09-03,the,3,213.39670388091443,165,57,5825
a01-030u-09-05,by,2,203.6574377457405,109,56,487
a01-030u-10-00,to,2,190.050439882698,62,55,2647
a01-030u-10-03,the,3,215.4653155761436,157,55,5825
a01-030x-00-02,is,2,202.3870707070707,45,55,978
a01-030x-00-03,a,1,164.1711229946524,44,34,2260
a01-030x-00-05,of,2,205.52574002574002,74,84,3190
a01-030x-00-06,the,3,198.72272727272727,84,55,5825
a01-030x-01-04,was,3,187.0258416311048,111,38,1135
a01-030x-01-05,not,3,213.35529100529098,120,63,479
a01-030x-01-06,at,2,199.50475599669147,78,62,560
a01-030x-01-07,the,3,198.38824396535838,81,67,5825
a01-030x-02-02,But,3,203.8447004608295,124,70,173
a01-030x-02-03,he,2,195.61666666666667,60,66,885
a01-030x-02-04,told,4,198.31489262371616,126,68,100
a01-030x-02-09,I,1,201.1740362811792,28,63,648
a01-030x-03-00,have,4,200.50840918084685,133,76,422
a01-030x-03-01,no,2,155.9805050952592,61,37,188
a01-030x-03-03,of,2,188.58879870129869,70,88,3190
a01-030x-03-08,He,2,196.46929824561403,76,60,321
a01-030x-04-00,said,4,202.47867207102885,157,66,259
a01-030x-04-02,had,3,176.60642517186673,124,61,732
a01-030x-04-03,an,2,168.63278388278388,78,42,401
a01-030x-04-05,to,2,188.3982125124131,53,57,2647
a01-030x-05-00,the,3,201.79478609625667,88,68,5825
a01-030x-06-04,said,4,212.26700519603213,146,58,259
a01-030x-06-07,had,3,195.00877976190475,120,56,732
a01-030x-07-00,no,2,176.29528985507247,69,40,188
a01-030x-07-02,to,2,199.95052515201766,54,67,2647
a01-030x-07-05,in,2,217.8181329028786,63,59,1799
a01-030x-07-06,the,3,195.56160201149424,87,64,5825
a01-030x-07-08,by,2,209.24234561494552,82,94,487
a01-030x-08-01,to,2,191.0286935286936,52,63,2647
a01-030x-08-04,the,3,194.09886240520044,104,71,5825
a01-038-00-03,the,3,216.62835820895526,134,60,5825
a01-038-00-04,two,3,226.05995807127883,159,60,133
a01-038-01-01,had,3,216.48859416445626,174,65,732
a01-038-01-03,to,2,213.36583755227826,77,59,2647
a01-038-01-05,the,3,224.73514285714282,150,70,5825
a01-038-02-03,had,3,220.95305059523807,192,70,732
a01-038-03-01,from,4,229.97995612285598,184,109,384
a01-038-03-02,the,3,220.84616312741315,148,56,5825
a01-038-03-04,were,4,214.3651215805471,188,42,306
a01-038-04-05,to,2,218.87067018072293,83,64,2647
a01-038-04-06,the,3,222.16308724832214,149,70,5825
a01-038-05-02,on,2,204.8575268817204,93,32,697
a01-038-05-05,to,2,213.972999509082,97,63,2647
a01-038-05-07,his,3,221.62717864923744,136,81,708
a01-038-06-01,with,4,225.352693498452,190,85,742
a01-038-07-04,He,2,222.6680603948897,105,82,321
a01-038-07-05,was,3,213.0157711841753,174,43,1135
a01-038-07-06,at,2,219.5426014957265,104,72,560
a01-038-08-05,said,4,226.34759095378564,226,81,259
a01-038-08-06,they,4,230.39074675324682,224,110,269
a01-038-09-01,with,4,225.56182940718097,201,83,742
a01-038-09-06,the,3,220.39266608306585,149,69,5825
a01-038-10-00,and,3,218.48553450960048,188,82,2473
a01-038-10-04,by,2,228.6374859708193,99,135,487
a01-038-11-04,in,2,237.41838095238086,105,100,1799
a01-038-11-05,the,3,222.60481927710842,185,83,5825
a01-038x-00-03,the,3,224.84528933524632,82,102,5825
a01-038x-00-04,two,3,234.6934210526316,95,112,133
a01-038x-01-00,had,3,233.28501529051988,109,120,732
a01-038x-01-02,to,2,228.86615384615382,65,110,2647
a01-038x-01-04,the,3,223.6331352574986,76,93,5825
a01-038x-02-00,had,3,227.0683760683761,101,117,732
a01-038x-02-04,from,4,238.8287270251872,113,130,384
a01-038x-02-05,the,3,224.2739726027397,73,93,5825
a01-038x-02-07,were,4,217.0747904577692,141,55,306
a01-038x-03-06,to,2,223.70737864077668,50,103,2647
a01-038x-03-07,the,3,213.1785572730876,58,87,5825
a01-038x-04-01,on,2,193.83663663663663,45,37,697
a01-038x-04-04,to,2,206.47474747474757,51,99,2647
a01-038x-04-06,his,3,227.47821637426887,72,95,708
a01-038x-04-08,with,4,228.04527375814502,117,101,742
a01-038x-05-08,He,2,217.18114630467568,65,102,321
a01-038x-05-09,was,3,222.75005696058327,77,57,1135
a01-038x-06-00,at,2,231.75038694245117,69,103,560
a01-038x-06-06,said,4,239.33775642492185,141,93,259
a01-038x-06-07,they,4,234.5517329910141,95,123,269
a01-038x-07-00,with,4,227.4754854368932,120,103,742
a01-038x-07-05,the,3,208.40068493150685,36,73,5825
a01-038x-07-07,and,3,232.4889632936508,128,126,2473
a01-038x-08-01,by,2,223.64367816091962,58,144,487
a01-038x-08-06,in,2,215.3257575757576,26,66,1799
a01-038x-08-07,the,3,205.80079365079362,60,84,5825
a01-043-00-02,at,2,234.9338932806324,110,92,560
a01-043-00-05,will,4,225.2462537462537,182,99,270
a01-043-02-01,the,3,220.78618618618614,111,105,5825
a01-043-02-03,of,2,235.32890011223344,110,162,3190
a01-043-02-04,a,1,197.2438574938575,44,37,2260
a01-043-02-06,as,2,206.06543803418805,96,39,702
a01-043-03-00,his,3,225.3153824521935,127,112,708
a01-043-03-04,It,2,222.40011961722487,88,95,275
a01-043-03-05,has,3,231.01199847983062,163,113,333
a01-043-04-02,from,4,237.38562936159215,219,159,384
a01-043-04-03,the,3,223.4378124681155,99,99,5825
a01-043-05-01,of,2,231.0942115768463,135,167,3190
a01-043-05-02,the,3,219.02873563218392,116,99,5825
a01-043-05-06,The,3,219.5149088025377,130,97,626
a01-043-06-00,is,2,232.17810269399035,86,101,978
a01-043-06-04,of,2,231.61654781773132,117,169,3190
a01-043-07-00,of,2,234.3416022099448,100,181,3190
a01-043-07-01,his,3,228.87924112924114,143,108,708
a01-043-07-03,will,4,232.9884010653836,226,103,270
a01-043-07-04,be,2,214.45987170349247,61,115,723
a01-043-07-05,to,2,225.70079920079917,91,110,2647
a01-043-07-07,there,5,228.7203201628574,202,107,204
a01-043-07-08,is,2,238.49207342511474,102,94,978
a01-043-07-09,no,2,218.3152243589744,130,48,188
a01-043-08-02,in,2,238.47249190938518,132,103,1799
a01-043-09-00,and,3,234.27293482772944,219,110,2473
a01-043u-00-02,at,2,191.7440081591025,74,53,560
a01-043u-00-05,will,4,213.15645178363502,141,67,270
a01-043u-02-01,the,3,208.71969696969697,162,44,5825
a01-043u-02-03,of,2,190.95955642530984,73,63,3190
a01-043u-02-04,a,1,186.152,50,35,2260
a01-043u-02-06,as,2,179.02623456790127,81,32,702
a01-043u-03-00,his,3,215.421174863388,120,61,708
a01-043u-03-04,It,2,186.2786647314949,52,53,275
a01-043u-03-05,has,3,204.4297082228117,117,58,333
a01-043u-04-01,from,4,212.72836934826,167,69,384
a01-043u-04-02,the,3,210.51608848667672,153,52,5825
a01-043u-04-05,of,2,188.30559058427917,78,61,3190
a01-043u-04-06,the,3,206.5439398011288,122,61,5825
a01-043u-05-03,The,3,210.3558434643713,191,59,626
a01-043u-05-05,is,2,211.57770755530015,59,59,978
a01-043u-06-01,of,2,195.84391891891892,74,80,3190
a01-043u-06-06,of,2,190.47459893048125,66,68,3190
a01-043u-06-07,his,3,209.73438016528928,110,55,708
a01-043u-06-09,will,4,205.4112732095491,130,58,270
a01-043u-07-00,be,2,186.05524553571428,96,56,723
a01-043u-07-01,to,2,192.17538461538464,75,52,2647
a01-043u-07-03,there,5,205.2253909026297,201,56,204
a01-043u-07-04,is,2,221.1657088122605,72,58,978
a01-043u-07-05,no,2,184.39101123595503,89,35,188
a01-043u-08-00,in,2,220.71065375302658,70,59,1799
a01-043u-08-02,and,3,211.9521001448376,179,54,2473
a01-043x-00-02,at,2,232.82072599531617,70,122,560
a01-043x-00-05,will,4,232.33591356232867,117,106,270
a01-043x-02-00,the,3,221.09634551495014,86,105,5825
a01-043x-02-02,of,2,229.70689170182843,79,135,3190
a01-043x-02-03,a,1,202.26960784313732,34,42,2260
a01-043x-02-05,as,2,215.7552906110284,61,55,702
a01-043x-02-06,his,3,233.90252976190484,84,112,708
a01-043x-03-00,It,2,220.2775974025974,33,112,275
a01-043x-03-01,has,3,228.2144151828553,83,113,333
a01-043x-03-05,from,4,224.29879679144383,110,136,384
a01-043x-03-06,the,3,207.7110776393264,67,109,5825
a01-043x-04-01,of,2,219.51054373522462,75,141,3190
a01-043x-04-02,the,3,210.9289636238847,62,141,5825
a01-043x-04-06,The,3,207.1415403274712,85,97,626
a01-043x-04-08,is,2,224.80686274509804,36,85,978
a01-043x-05-02,of,2,227.9245238095238,70,120,3190
a01-043x-05-07,of,2,231.08751076658046,86,135,3190
a01-043x-05-08,his,3,228.5939393939394,85,99,708
a01-043x-06-00,will,4,229.58760683760684,120,117,270
a01-043x-06-01,be,2,211.41644204851752,56,106,723
a01-043x-06-02,to,2,220.33044037287047,61,102,2647
a01-043x-06-04,there,5,224.48999669312167,126,96,204
a01-043x-06-05,is,2,232.07132154629903,47,71,978
a01-043x-06-06,no,2,205.50210560414644,63,49,188
a01-043x-07-00,in,2,225.81788617886173,41,90,1799
a01-043x-07-02,and,3,220.23191993112357,101,92,2473
a01-049-00-03,of,2,230.65235294117645,102,150,3190
a01-049-01-01,the,3,218.96491605682309,101,92,5825
a01-049-01-03,by,2,224.24993286788398,98,152,487
a01-049-01-05,a,1,196.39114832535884,38,44,2260
a01-049-02-01,it,2,236.73968253968255,105,102,702
a01-049-02-02,was,3,212.89624413145543,142,45,1135
a01-049-03-00,that,4,227.0242747542556,172,97,1127
a01-049-03-03,had,3,228.4047953342693,197,94,732
a01-049-04-00,The,3,220.83771043771043,110,108,626
a01-049-04-05,which,5,222.92180189148831,205,98,423
a01-049-04-06,is,2,234.40029928918813,66,81,978
a01-049-05-00,by,2,226.84516030222585,118,166,487
a01-049-06-00,of,2,235.667417538214,113,165,3190
a01-049-06-05,in,2,235.14643101092886,122,96,1799
a01-049-07-00,to,2,212.0413409762029,57,101,2647
a01-049-08-03,he,2,219.59268768614564,91,107,885
a01-049-08-04,had,3,231.19463869463868,195,110,732
a01-049-08-06,a,1,206.4872912127814,54,51,2260
a01-049-09-00,to,2,222.31227621483376,68,115,2647
a01-049-09-04,he,2,219.80131578947368,95,96,885
a01-049-09-05,had,3,232.76411564625846,240,98,732
a01-049-10-01,about,5,230.8332138590203,279,90,170
a01-049u-00-04,of,2,193.03602243313202,76,61,3190
a01-049u-01-02,the,3,204.4065527065527,135,52,5825
a01-049u-01-04,by,2,201.5556117290192,86,69,487
a01-049u-01-06,a,1,164.79217345319935,61,31,2260
a01-049u-02-02,it,2,199.99226880761228,57,59,702
a01-049u-02-03,was,3,195.93006993006992,143,36,1135
a01-049u-03-03,that,4,193.08619957537155,157,45,1127
a01-049u-03-06,had,3,192.5229799236768,147,41,732
a01-049u-04-03,The,3,215.03306317922267,178,61,626
a01-049u-05-02,which,5,213.8786492374728,255,54,423
a01-049u-05-03,is,2,214.80368364030326,71,65,978
a01-049u-05-05,by,2,206.146875,95,64,487
a01-049u-06-06,of,2,192.74627742946709,88,58,3190
a01-049u-07-04,in,2,228.8308045977012,75,58,1799
a01-049u-07-07,to,2,197.81303418803418,78,60,2647
a01-049u-09-03,he,2,206.72613324175822,112,52,885
a01-049u-09-04,had,3,197.99078065134103,174,48,732
a01-049u-09-06,a,1,169.7285861713106,57,34,2260
a01-049u-10-00,to,2,199.51338451960987,79,61,2647
a01-049u-10-04,he,2,202.47970268724987,99,53,885
a01-049u-10-05,had,3,195.99201101928367,165,44,732
a01-049x-00-04,of,2,192.08877005347594,33,85,3190
a01-049x-01-02,the,3,211.9577125328659,163,56,5825
a01-049x-01-04,by,2,224.44442254631454,118,86,487
a01-049x-01-06,a,1,200.45983379501385,57,38,2260
a01-049x-02-02,it,2,206.27953453073616,59,67,702
a01-049x-02-03,was,3,201.27188353048226,157,35,1135
a01-049x-03-02,that,4,205.9933002481389,155,52,1127
a01-049x-03-05,had,3,207.84798248357842,139,46,732
a01-049x-04-02,The,3,202.59893162393158,156,60,626
a01-049x-04-07,which,5,223.15418925410006,247,59,423
a01-049x-05-00,is,2,212.83372641509442,53,64,978
a01-049x-05-02,by,2,210.45001295001296,99,78,487
a01-049x-06-03,of,2,213.90873573995938,81,79,3190
a01-049x-06-08,in,2,224.3868131868132,65,56,1799
a01-049x-07-02,to,2,202.4972394755004,92,63,2647
a01-049x-08-04,he,2,189.30308219178082,73,48,885
a01-049x-08-05,had,3,204.20021828765462,133,62,732
a01-049x-08-07,a,1,192.3025,50,40,2260
a01-049x-09-01,to,2,211.10273405136704,68,71,2647
a01-049x-09-05,he,2,187.13558352402745,92,38,885
a01-049x-09-06,had,3,198.78563758389262,149,50,732
a01-049x-10-01,about,5,219.51649701649703,259,66,170
a01-053-00-00,He,2,158.1196571296189,89,97,321
a01-053-00-01,said,4,182.82808826189185,228,97,259
a01-053-00-02,these,5,179.98269951367297,226,111,108
a01-053-01-02,with,4,185.1399407753051,199,112,742
a01-053-02-01,by,2,188.28467259030327,124,167,487
a01-053-02-02,the,3,173.37885375494068,132,115,5825
a01-053-03-03,a,1,152.3100475624257,58,58,2260
a01-053-03-05,to,2,172.55113848450915,94,114,2647
a01-053-04-02,the,3,223.72285603237384,229,191,5825
a01-053-04-05,of,2,195.59376546264232,129,141,3190
a01-053-05-01,had,3,184.43030866192632,221,112,732
a01-053-05-03,on,2,136.26114163614164,104,63,697
a01-053-06-00,He,2,165.33666250520184,89,108,321
a01-053-06-02,he,2,184.43565117172488,137,114,885
a01-053-06-03,would,5,180.4854544377296,291,116,260
a01-053-07-02,in,2,201.63992673992675,91,120,1799
a01-053-07-03,his,3,181.49184024686963,137,123,708
a01-053-08-01,has,3,175.71833760997066,176,124,333
a01-053-09-02,it,2,196.60852891547782,123,106,702
a01-053-09-03,can,3,139.4383233532934,167,70,144
a01-053-09-04,be,2,174.98121712997747,121,121,723
a01-053-10-02,by,2,181.47631522668945,112,167,487
a01-053-10-03,the,3,153.4649110519681,121,118,5825
a01-053u-00-00,He,2,205.40354147250702,111,58,321
a01-053u-00-01,said,4,213.57603174603176,225,56,259
a01-053u-00-02,these,5,211.21186881832367,226,51,108
a01-053u-01-02,with,4,214.6492272347536,168,57,742
a01-053u-02-01,by,2,211.26332772166103,108,66,487
a01-053u-02-02,the,3,218.68392571639404,173,47,5825
a01-053u-03-02,a,1,173.30906768837804,54,29,2260
a01-053u-03-04,to,2,187.78103103103103,74,54,2647
a01-053u-04-01,the,3,210.53402312842363,155,53,5825
a01-053u-04-04,of,2,185.79535353535354,75,66,3190
a01-053u-04-06,had,3,193.2888184698959,141,47,732
a01-053u-05-01,on,2,162.49533715925395,82,34,697
a01-053u-05-05,He,2,210.81197393429267,127,58,321
a01-053u-06-00,he,2,203.89692028985507,115,48,885
a01-053u-06-01,would,5,205.00383246646592,281,52,260
a01-053u-07-00,in,2,221.02469135802468,54,60,1799
a01-053u-07-01,his,3,208.12588926693473,106,61,708
a01-053u-08-00,has,3,193.753206865402,123,45,333
a01-053u-08-01,to,2,187.91242572978558,79,49,2647
a01-053u-08-07,it,2,201.1912681912682,74,52,702
a01-053u-09-00,can,3,202.0859126984127,126,40,144
a01-053u-09-01,be,2,199.05054458815516,113,52,723
a01-053u-09-03,by,2,200.95606850335068,79,68,487
a01-053u-09-04,the,3,215.0471501390176,166,52,5825
a01-053x-00-00,He,2,199.57979346321733,93,101,321
a01-053x-00-01,said,4,212.63521654184302,166,74,259
a01-053x-00-02,these,5,205.04254053250042,162,83,108
a01-053x-01-01,with,4,210.8620870870871,185,72,742
a01-053x-01-05,the,3,212.2181062181062,143,74,5825
a01-053x-02-06,a,1,189.0923611111111,45,32,2260
a01-053x-03-00,to,2,214.09375,96,88,2647
a01-053x-03-04,the,3,207.4883530183727,127,96,5825
a01-053x-04-00,of,2,207.49284957627117,96,118,3190
a01-053x-04-02,had,3,198.67093336599706,157,104,732
a01-053x-04-04,on,2,193.0786460925834,123,49,697
a01-053x-05-00,He,2,211.26954226954223,111,99,321
a01-053x-05-02,he,2,208.36758934104526,103,94,885
a01-053x-05-03,would,5,207.29999046892868,244,86,260
a01-053x-06-02,in,2,201.8492691109513,107,39,1799
a01-053x-06-03,his,3,215.0364375973689,109,106,708
a01-053x-07-01,has,3,207.63431111111112,125,90,333
a01-053x-07-02,to,2,199.27335526315792,76,80,2647
a01-053x-08-02,it,2,208.1147766323024,97,75,702
a01-053x-08-03,can,3,193.01955602536998,129,44,144
a01-053x-08-04,be,2,205.5890643351168,97,79,723
a01-053x-08-06,by,2,217.29239441092412,94,134,487
a01-053x-08-07,the,3,205.4564692982456,114,80,5825
a01-058-00-02,is,2,202.6908662199057,79,102,978
a01-058-00-04,to,2,169.22315789473683,95,105,2647
a01-058-01-00,over,4,133.46990701606086,182,65,123
a01-058-01-05,to,2,169.4735740450026,91,105,2647
a01-058-02-02,of,2,201.08206780181013,123,159,3190
a01-058-03-00,He,2,160.32861788617888,100,123,321
a01-058-03-01,said,4,181.6347040799871,265,117,259
a01-058-03-03,in,2,206.94898228918842,97,117,1799
a01-058-04-01,that,4,179.82661290322582,214,124,1127
a01-058-04-02,the,3,169.04982068965518,145,125,5825
a01-058-04-07,was,3,137.09901289282834,146,68,1135
a01-058-05-00,not,3,183.17974339995067,193,126,479
a01-058-05-04,And,3,176.39993466898952,224,123,120
a01-058-05-05,he,2,175.24358515335965,133,126,885
a01-058-06-00,that,4,174.8492964580301,229,135,1127
a01-058-06-01,his,3,185.35106860632183,174,128,708
a01-058-06-03,would,5,181.15106589147288,344,120,260
a01-058-06-05,to,2,154.34463929434003,89,107,2647
a01-058-07-01,to,2,174.71450710288414,101,115,2647
a01-058-07-03,more,4,155.957247706422,218,75,207
a01-058-07-05,He,2,172.39245602881962,117,121,321
