image_id,text,word_length,image_mean,img_width,img_height,occur,top_100
a01-026u-08-04,of,2,197.35542667771333,85,71,3190,True
a01-026u-08-05,the,3,213.68744588744588,140,66,5825,True
a01-026u-09-04,to,2,194.5373931623932,78,48,2647,True
a01-026u-09-06,at,2,194.2644927536232,92,51,560,True
a01-026u-10-00,the,3,206.4007038123167,155,55,5825,True
a01-026u-10-02,for,3,216.4969782433521,136,73,839,True
a01-026u-10-04,with,4,219.15822583213887,182,69,742,True
a01-026x-00-04,the,3,215.32935531496065,127,64,5825,True
a01-026x-01-00,in,2,230.2692448680352,88,62,1799,True
a01-026x-01-01,the,3,220.0005146680391,116,67,5825,True
a01-026x-01-05,that,4,220.1898963304261,206,59,1127,True
a01-026x-01-06,there,5,224.9716749585406,201,75,204,True
a01-026x-01-07,have,4,225.87348367662625,173,71,422,True
a01-026x-02-00,been,4,223.04735312117504,172,76,373,True
a01-026x-02-03,on,2,206.2730224321133,77,44,697,True
a01-026x-02-04,the,3,216.60728686635943,112,62,5825,True
a01-026x-03-02,The,3,217.91743522178305,138,99,626,True
a01-026x-03-06,in,2,224.51875,80,54,1799,True
a01-026x-04-01,has,3,208.4118421052632,152,75,333,True
a01-026x-04-02,been,4,212.1281747500925,185,73,373,True
a01-026x-04-04,by,2,216.4739539306847,112,169,487,True
a01-026x-04-05,the,3,207.05807622504537,87,76,5825,True
a01-026x-04-06,two,3,217.2046332046332,112,74,133,True
a01-026x-05-03,the,3,207.4261720191953,86,63,5825,True
a01-026x-06-00,and,3,223.1946881091618,162,76,2473,True
a01-026x-06-01,the,3,216.13247863247864,117,64,5825,True
a01-026x-06-05,But,3,227.2802555168409,205,84,173,True
a01-026x-07-00,of,2,221.1401054803944,89,147,3190,True
a01-026x-07-07,of,2,224.24413059427727,94,116,3190,True
a01-026x-07-08,the,3,215.13554463554465,111,66,5825,True
a01-026x-08-05,to,2,205.76688218390805,48,58,2647,True
a01-026x-09-00,at,2,216.9832,100,75,560,True
a01-026x-09-01,the,3,211.8553997923157,107,72,5825,True
a01-026x-09-03,for,3,221.3820802005013,133,120,839,True
a01-026x-09-05,with,4,222.0933224271267,164,82,742,True
a01-030-00-02,is,2,220.937578814628,52,61,978,True
a01-030-00-03,a,1,195.38525641025643,40,39,2260,True
a01-030-00-05,of,2,207.8695468914647,65,73,3190,True
a01-030-00-06,the,3,214.9156575612504,106,67,5825,True
a01-030-01-02,was,3,184.7835402970538,111,37,1135,True
a01-030-01-03,not,3,208.5964669738863,105,62,479,True
a01-030-01-05,the,3,209.0235396687009,74,62,5825,True
a01-030-01-09,But,3,205.3130638155696,123,73,173,True
a01-030-01-10,he,2,212.4075036075036,63,55,885,True
a01-030-01-11,told,4,202.275,126,60,100,True
a01-030-02-04,I,1,182.6453447050462,21,67,648,True
a01-030-02-05,have,4,208.3365030674847,163,60,422,True
a01-030-02-06,no,2,191.88574283810792,79,38,188,True
a01-030-02-08,of,2,199.3804563492064,56,72,3190,True
a01-030-03-00,He,2,209.01539408867,87,56,321,True
a01-030-03-01,said,4,204.5606060606061,132,57,259,True
a01-030-03-03,had,3,210.98358585858583,132,66,732,True
a01-030-03-04,an,2,191.3424430641822,69,35,401,True
a01-030-03-06,to,2,205.75297113752129,62,57,2647,True
a01-030-03-08,the,3,201.5860856269113,109,60,5825,True
a01-030-04-02,But,3,202.716819221968,115,76,173,True
a01-030-04-03,the,3,213.4977035958329,113,79,5825,True
a01-030-04-07,with,4,210.79269507470943,139,65,742,True
a01-030-04-08,the,3,207.87054507337527,106,54,5825,True
a01-030-06-00,said,4,202.4472355769231,128,65,259,True
a01-030-06-03,had,3,203.7563060245987,123,78,732,True
a01-030-06-04,no,2,198.834375,80,40,188,True
a01-030-06-06,to,2,201.568740031898,55,57,2647,True
a01-030-06-09,in,2,224.43627450980392,66,68,1799,True
a01-030-06-10,the,3,210.52106060606064,100,66,5825,True
a01-030-06-12,by,2,214.33796296296296,81,88,487,True
a01-030-07-01,to,2,209.10715979137032,74,57,2647,True
a01-030-07-04,the,3,214.0535914702581,108,66,5825,True
a01-030u-00-02,is,2,210.4386604774536,52,58,978,True
a01-030u-00-03,a,1,178.85005224660398,58,33,2260,True
a01-030u-00-05,of,2,195.03908918406063,85,62,3190,True
a01-030u-00-06,the,3,203.8788296568628,128,51,5825,True
a01-030u-01-02,was,3,189.3220769789397,153,36,1135,True
a01-030u-01-03,not,3,198.74947334305625,121,51,479,True
a01-030u-01-04,at,2,188.17418439716312,75,47,560,True
a01-030u-01-05,the,3,206.3997684180055,141,49,5825,True
a01-030u-02-02,But,3,210.1913702239789,184,66,173,True
a01-030u-02-03,he,2,199.8594539939333,86,46,885,True
a01-030u-02-04,told,4,194.3080040526849,147,47,100,True
a01-030u-02-09,I,1,204.3812646370024,35,61,648,True
a01-030u-03-00,have,4,206.25091575091568,210,52,422,True
a01-030u-03-01,no,2,187.9359855334539,79,35,188,True
a01-030u-03-03,of,2,200.53948896631823,82,63,3190,True
a01-030u-04-00,He,2,196.77960030165912,104,51,321,True
a01-030u-04-01,said,4,206.2784564669381,191,54,259,True
a01-030u-04-03,had,3,193.46050814692077,142,51,732,True
a01-030u-04-04,an,2,186.4039759939985,86,31,401,True
a01-030u-04-06,to,2,201.55877616747185,92,54,2647,True
a01-030u-05-00,the,3,212.2579078052467,157,59,5825,True
a01-030u-05-04,But,3,207.51385788690484,168,64,173,True
a01-030u-05-05,the,3,201.99478856462173,146,46,5825,True
a01-030u-06-02,with,4,219.3411437993578,167,69,742,True
a01-030u-06-03,the,3,204.6188942565754,162,46,5825,True
a01-030u-08-02,said,4,214.4562990781837,202,58,259,True
a01-030u-08-05,had,3,194.20298879202988,146,44,732,True
a01-030u-08-06,no,2,177.5455855855856,75,37,188,True
a01-030u-08-08,to,2,186.83288967761013,69,49,2647,True
a01-030u-09-02,in,2,226.2675339366516,78,68,1799,True
a01-030u-09-03,the,3,213.39670388091443,165,57,5825,True
a01-030u-09-05,by,2,203.6574377457405,109,56,487,True
a01-030u-10-00,to,2,190.050439882698,62,55,2647,True
a01-030u-10-03,the,3,215.4653155761436,157,55,5825,True
a01-030x-00-02,is,2,202.3870707070707,45,55,978,True
a01-030x-00-03,a,1,164.1711229946524,44,34,2260,True
a01-030x-00-05,of,2,205.52574002574,74,84,3190,True
a01-030x-00-06,the,3,198.72272727272727,84,55,5825,True
a01-030x-01-04,was,3,187.0258416311048,111,38,1135,True
a01-030x-01-05,not,3,213.35529100529095,120,63,479,True
a01-030x-01-06,at,2,199.50475599669147,78,62,560,True
a01-030x-01-07,the,3,198.3882439653584,81,67,5825,True
a01-030x-02-02,But,3,203.8447004608295,124,70,173,True
a01-030x-02-03,he,2,195.61666666666667,60,66,885,True
a01-030x-02-04,told,4,198.31489262371616,126,68,100,True
a01-030x-02-09,I,1,201.1740362811792,28,63,648,True
a01-030x-03-00,have,4,200.50840918084683,133,76,422,True
a01-030x-03-01,no,2,155.9805050952592,61,37,188,True
a01-030x-03-03,of,2,188.58879870129869,70,88,3190,True
a01-030x-03-08,He,2,196.46929824561403,76,60,321,True
a01-030x-04-00,said,4,202.47867207102885,157,66,259,True
a01-030x-04-02,had,3,176.60642517186673,124,61,732,True
a01-030x-04-03,an,2,168.63278388278388,78,42,401,True
a01-030x-04-05,to,2,188.3982125124131,53,57,2647,True
a01-030x-05-00,the,3,201.79478609625667,88,68,5825,True
a01-030x-06-04,said,4,212.26700519603213,146,58,259,True
a01-030x-06-07,had,3,195.00877976190475,120,56,732,True
a01-030x-07-00,no,2,176.29528985507247,69,40,188,True
a01-030x-07-02,to,2,199.9505251520177,54,67,2647,True
a01-030x-07-05,in,2,217.8181329028786,63,59,1799,True
a01-030x-07-06,the,3,195.56160201149424,87,64,5825,True
a01-030x-07-08,by,2,209.24234561494552,82,94,487,True
a01-030x-08-01,to,2,191.0286935286936,52,63,2647,True
a01-030x-08-04,the,3,194.09886240520044,104,71,5825,True
a01-038-00-03,the,3,216.6283582089553,134,60,5825,True
a01-038-00-04,two,3,226.05995807127883,159,60,133,True
a01-038-01-01,had,3,216.48859416445623,174,65,732,True
a01-038-01-03,to,2,213.36583755227824,77,59,2647,True
a01-038-01-05,the,3,224.7351428571428,150,70,5825,True
a01-038-02-03,had,3,220.95305059523807,192,70,732,True
a01-038-03-01,from,4,229.979956122856,184,109,384,True
a01-038-03-02,the,3,220.84616312741315,148,56,5825,True
a01-038-03-04,were,4,214.3651215805471,188,42,306,True
a01-038-04-05,to,2,218.87067018072293,83,64,2647,True
a01-038-04-06,the,3,222.1630872483221,149,70,5825,True
a01-038-05-02,on,2,204.8575268817204,93,32,697,True
a01-038-05-05,to,2,213.972999509082,97,63,2647,True
a01-038-05-07,his,3,221.62717864923744,136,81,708,True
a01-038-06-01,with,4,225.352693498452,190,85,742,True
a01-038-07-04,He,2,222.6680603948897,105,82,321,True
a01-038-07-05,was,3,213.0157711841753,174,43,1135,True
a01-038-07-06,at,2,219.5426014957265,104,72,560,True
a01-038-08-05,said,4,226.34759095378564,226,81,259,True
a01-038-08-06,they,4,230.3907467532468,224,110,269,True
a01-038-09-01,with,4,225.56182940718097,201,83,742,True
a01-038-09-06,the,3,220.39266608306585,149,69,5825,True
a01-038-10-00,and,3,218.48553450960048,188,82,2473,True
a01-038-10-04,by,2,228.6374859708193,99,135,487,True
a01-038-11-04,in,2,237.4183809523809,105,100,1799,True
a01-038-11-05,the,3,222.6048192771084,185,83,5825,True
a01-038x-00-03,the,3,224.84528933524632,82,102,5825,True
a01-038x-00-04,two,3,234.6934210526316,95,112,133,True
a01-038x-01-00,had,3,233.28501529051988,109,120,732,True
a01-038x-01-02,to,2,228.86615384615385,65,110,2647,True
a01-038x-01-04,the,3,223.6331352574986,76,93,5825,True
a01-038x-02-00,had,3,227.0683760683761,101,117,732,True
a01-038x-02-04,from,4,238.8287270251872,113,130,384,True
a01-038x-02-05,the,3,224.2739726027397,73,93,5825,True
a01-038x-02-07,were,4,217.0747904577692,141,55,306,True
a01-038x-03-06,to,2,223.70737864077668,50,103,2647,True
a01-038x-03-07,the,3,213.1785572730876,58,87,5825,True
a01-038x-04-01,on,2,193.83663663663663,45,37,697,True
a01-038x-04-04,to,2,206.4747474747476,51,99,2647,True
a01-038x-04-06,his,3,227.47821637426887,72,95,708,True
a01-038x-04-08,with,4,228.04527375814504,117,101,742,True
a01-038x-05-08,He,2,217.18114630467568,65,102,321,True
a01-038x-05-09,was,3,222.7500569605833,77,57,1135,True
a01-038x-06-00,at,2,231.7503869424512,69,103,560,True
a01-038x-06-06,said,4,239.33775642492185,141,93,259,True
a01-038x-06-07,they,4,234.5517329910141,95,123,269,True
a01-038x-07-00,with,4,227.4754854368932,120,103,742,True
a01-038x-07-05,the,3,208.40068493150685,36,73,5825,True
a01-038x-07-07,and,3,232.4889632936508,128,126,2473,True
a01-038x-08-01,by,2,223.6436781609196,58,144,487,True
a01-038x-08-06,in,2,215.3257575757576,26,66,1799,True
a01-038x-08-07,the,3,205.8007936507936,60,84,5825,True
a01-043-00-02,at,2,234.9338932806324,110,92,560,True
a01-043-00-05,will,4,225.2462537462537,182,99,270,True
a01-043-02-01,the,3,220.78618618618611,111,105,5825,True
a01-043-02-03,of,2,235.32890011223344,110,162,3190,True
a01-043-02-04,a,1,197.2438574938575,44,37,2260,True
a01-043-02-06,as,2,206.06543803418805,96,39,702,True
a01-043-03-00,his,3,225.3153824521935,127,112,708,True
a01-043-03-04,It,2,222.40011961722487,88,95,275,True
a01-043-03-05,has,3,231.01199847983065,163,113,333,True
a01-043-04-02,from,4,237.38562936159212,219,159,384,True
a01-043-04-03,the,3,223.4378124681155,99,99,5825,True
a01-043-05-01,of,2,231.0942115768463,135,167,3190,True
a01-043-05-02,the,3,219.02873563218392,116,99,5825,True
a01-043-05-06,The,3,219.5149088025377,130,97,626,True
a01-043-06-00,is,2,232.17810269399035,86,101,978,True
a01-043-06-04,of,2,231.6165478177313,117,169,3190,True
a01-043-07-00,of,2,234.3416022099448,100,181,3190,True
a01-043-07-01,his,3,228.87924112924117,143,108,708,True
a01-043-07-03,will,4,232.9884010653836,226,103,270,True
a01-043-07-04,be,2,214.45987170349247,61,115,723,True
a01-043-07-05,to,2,225.7007992007992,91,110,2647,True
a01-043-07-07,there,5,228.7203201628574,202,107,204,True
a01-043-07-08,is,2,238.49207342511477,102,94,978,True
a01-043-07-09,no,2,218.3152243589744,130,48,188,True
a01-043-08-02,in,2,238.4724919093852,132,103,1799,True
a01-043-09-00,and,3,234.27293482772944,219,110,2473,True
a01-043u-00-02,at,2,191.7440081591025,74,53,560,True
a01-043u-00-05,will,4,213.15645178363505,141,67,270,True
a01-043u-02-01,the,3,208.71969696969697,162,44,5825,True
a01-043u-02-03,of,2,190.95955642530984,73,63,3190,True
a01-043u-02-04,a,1,186.152,50,35,2260,True
a01-043u-02-06,as,2,179.02623456790127,81,32,702,True
a01-043u-03-00,his,3,215.421174863388,120,61,708,True
a01-043u-03-04,It,2,186.2786647314949,52,53,275,True
a01-043u-03-05,has,3,204.4297082228117,117,58,333,True
a01-043u-04-01,from,4,212.72836934826,167,69,384,True
a01-043u-04-02,the,3,210.51608848667672,153,52,5825,True
a01-043u-04-05,of,2,188.3055905842792,78,61,3190,True
a01-043u-04-06,the,3,206.5439398011288,122,61,5825,True
a01-043u-05-03,The,3,210.3558434643713,191,59,626,True
a01-043u-05-05,is,2,211.57770755530012,59,59,978,True
a01-043u-06-01,of,2,195.8439189189189,74,80,3190,True
a01-043u-06-06,of,2,190.47459893048125,66,68,3190,True
a01-043u-06-07,his,3,209.73438016528928,110,55,708,True
a01-043u-06-09,will,4,205.4112732095491,130,58,270,True
a01-043u-07-00,be,2,186.05524553571428,96,56,723,True
a01-043u-07-01,to,2,192.17538461538464,75,52,2647,True
a01-043u-07-03,there,5,205.2253909026297,201,56,204,True
a01-043u-07-04,is,2,221.1657088122605,72,58,978,True
a01-043u-07-05,no,2,184.39101123595503,89,35,188,True
a01-043u-08-00,in,2,220.71065375302655,70,59,1799,True
a01-043u-08-02,and,3,211.9521001448376,179,54,2473,True
a01-043x-00-02,at,2,232.82072599531617,70,122,560,True
a01-043x-00-05,will,4,232.33591356232867,117,106,270,True
a01-043x-02-00,the,3,221.09634551495012,86,105,5825,True
a01-043x-02-02,of,2,229.70689170182845,79,135,3190,True
a01-043x-02-03,a,1,202.2696078431373,34,42,2260,True
a01-043x-02-05,as,2,215.7552906110284,61,55,702,True
a01-043x-02-06,his,3,233.90252976190484,84,112,708,True
a01-043x-03-00,It,2,220.2775974025974,33,112,275,True
a01-043x-03-01,has,3,228.2144151828553,83,113,333,True
a01-043x-03-05,from,4,224.29879679144383,110,136,384,True
a01-043x-03-06,the,3,207.7110776393264,67,109,5825,True
a01-043x-04-01,of,2,219.51054373522464,75,141,3190,True
a01-043x-04-02,the,3,210.9289636238847,62,141,5825,True
a01-043x-04-06,The,3,207.1415403274712,85,97,626,True
a01-043x-04-08,is,2,224.80686274509804,36,85,978,True
a01-043x-05-02,of,2,227.9245238095238,70,120,3190,True
a01-043x-05-07,of,2,231.0875107665805,86,135,3190,True
a01-043x-05-08,his,3,228.5939393939394,85,99,708,True
a01-043x-06-00,will,4,229.58760683760684,120,117,270,True
a01-043x-06-01,be,2,211.41644204851752,56,106,723,True
a01-043x-06-02,to,2,220.33044037287047,61,102,2647,True
a01-043x-06-04,there,5,224.48999669312167,126,96,204,True
a01-043x-06-05,is,2,232.07132154629903,47,71,978,True
a01-043x-06-06,no,2,205.50210560414644,63,49,188,True
a01-043x-07-00,in,2,225.81788617886173,41,90,1799,True
a01-043x-07-02,and,3,220.2319199311236,101,92,2473,True
a01-049-00-03,of,2,230.65235294117645,102,150,3190,True
a01-049-01-01,the,3,218.96491605682309,101,92,5825,True
a01-049-01-03,by,2,224.249932867884,98,152,487,True
a01-049-01-05,a,1,196.39114832535884,38,44,2260,True
a01-049-02-01,it,2,236.73968253968252,105,102,702,True
a01-049-02-02,was,3,212.89624413145543,142,45,1135,True
a01-049-03-00,that,4,227.0242747542556,172,97,1127,True
a01-049-03-03,had,3,228.4047953342693,197,94,732,True
a01-049-04-00,The,3,220.83771043771043,110,108,626,True
a01-049-04-05,which,5,222.92180189148831,205,98,423,True
a01-049-04-06,is,2,234.40029928918813,66,81,978,True
a01-049-05-00,by,2,226.84516030222585,118,166,487,True
a01-049-06-00,of,2,235.667417538214,113,165,3190,True
a01-049-06-05,in,2,235.1464310109289,122,96,1799,True
a01-049-07-00,to,2,212.0413409762029,57,101,2647,True
a01-049-08-03,he,2,219.59268768614564,91,107,885,True
a01-049-08-04,had,3,231.19463869463868,195,110,732,True
a01-049-08-06,a,1,206.4872912127814,54,51,2260,True
a01-049-09-00,to,2,222.31227621483376,68,115,2647,True
a01-049-09-04,he,2,219.80131578947368,95,96,885,True
a01-049-09-05,had,3,232.7641156462585,240,98,732,True
a01-049-10-01,about,5,230.8332138590203,279,90,170,True
a01-049u-00-04,of,2,193.036022433132,76,61,3190,True
a01-049u-01-02,the,3,204.4065527065527,135,52,5825,True
a01-049u-01-04,by,2,201.5556117290192,86,69,487,True
a01-049u-01-06,a,1,164.79217345319935,61,31,2260,True
a01-049u-02-02,it,2,199.99226880761228,57,59,702,True
a01-049u-02-03,was,3,195.93006993006992,143,36,1135,True
a01-049u-03-03,that,4,193.08619957537155,157,45,1127,True
a01-049u-03-06,had,3,192.5229799236768,147,41,732,True
a01-049u-04-03,The,3,215.0330631792227,178,61,626,True
a01-049u-05-02,which,5,213.8786492374728,255,54,423,True
a01-049u-05-03,is,2,214.8036836403033,71,65,978,True
a01-049u-05-05,by,2,206.146875,95,64,487,True
a01-049u-06-06,of,2,192.74627742946709,88,58,3190,True
a01-049u-07-04,in,2,228.8308045977012,75,58,1799,True
a01-049u-07-07,to,2,197.81303418803415,78,60,2647,True
a01-049u-09-03,he,2,206.72613324175825,112,52,885,True
a01-049u-09-04,had,3,197.99078065134103,174,48,732,True
a01-049u-09-06,a,1,169.7285861713106,57,34,2260,True
a01-049u-10-00,to,2,199.51338451960987,79,61,2647,True
a01-049u-10-04,he,2,202.47970268724987,99,53,885,True
a01-049u-10-05,had,3,195.99201101928367,165,44,732,True
a01-049x-00-04,of,2,192.08877005347597,33,85,3190,True
a01-049x-01-02,the,3,211.9577125328659,163,56,5825,True
a01-049x-01-04,by,2,224.4444225463145,118,86,487,True
a01-049x-01-06,a,1,200.45983379501385,57,38,2260,True
a01-049x-02-02,it,2,206.27953453073616,59,67,702,True
a01-049x-02-03,was,3,201.27188353048223,157,35,1135,True
a01-049x-03-02,that,4,205.9933002481389,155,52,1127,True
a01-049x-03-05,had,3,207.8479824835784,139,46,732,True
a01-049x-04-02,The,3,202.5989316239316,156,60,626,True
a01-049x-04-07,which,5,223.1541892541001,247,59,423,True
a01-049x-05-00,is,2,212.8337264150944,53,64,978,True
a01-049x-05-02,by,2,210.45001295001296,99,78,487,True
a01-049x-06-03,of,2,213.90873573995935,81,79,3190,True
a01-049x-06-08,in,2,224.3868131868132,65,56,1799,True
a01-049x-07-02,to,2,202.4972394755004,92,63,2647,True
a01-049x-08-04,he,2,189.3030821917808,73,48,885,True
a01-049x-08-05,had,3,204.20021828765465,133,62,732,True
a01-049x-08-07,a,1,192.3025,50,40,2260,True
a01-049x-09-01,to,2,211.10273405136704,68,71,2647,True
a01-049x-09-05,he,2,187.13558352402745,92,38,885,True
a01-049x-09-06,had,3,198.78563758389265,149,50,732,True
a01-049x-10-01,about,5,219.51649701649703,259,66,170,True
a01-053-00-00,He,2,158.1196571296189,89,97,321,True
a01-053-00-01,said,4,182.82808826189185,228,97,259,True
a01-053-00-02,these,5,179.98269951367297,226,111,108,True
a01-053-01-02,with,4,185.1399407753051,199,112,742,True
a01-053-02-01,by,2,188.28467259030327,124,167,487,True
a01-053-02-02,the,3,173.37885375494068,132,115,5825,True
a01-053-03-03,a,1,152.3100475624257,58,58,2260,True
a01-053-03-05,to,2,172.55113848450915,94,114,2647,True
a01-053-04-02,the,3,223.72285603237384,229,191,5825,True
a01-053-04-05,of,2,195.59376546264232,129,141,3190,True
a01-053-05-01,had,3,184.43030866192632,221,112,732,True
a01-053-05-03,on,2,136.26114163614164,104,63,697,True
a01-053-06-00,He,2,165.33666250520184,89,108,321,True
a01-053-06-02,he,2,184.43565117172488,137,114,885,True
a01-053-06-03,would,5,180.4854544377296,291,116,260,True
